0.0071558 0.010116 0.0045952 0.004076 0.95846 0.0017215 0.0017215 0.0037623 0.0083896
0.0070284 0.012797 0.0079645 0.005271 0.94689 0.0021761 0.0021761 0.0054517 0.010242
0.0076887 0.023031 0.0065034 0.0056687 0.93592 0.0023751 0.0023751 0.0059356 0.010501
0.0073265 0.02133 0.0066863 0.0056763 0.93773 0.0023749 0.0023749 0.0063994 0.010099
0.0070633 0.013838 0.0074884 0.0055201 0.94239 0.0022972 0.0022972 0.0054818 0.013625
0.009979 0.024214 0.0082771 0.00726 0.91847 0.0030011 0.0030011 0.0072306 0.018567
0.0096775 0.016941 0.0087447 0.0068012 0.92584 0.0028347 0.0028347 0.0072727 0.019053
0.0087739 0.015041 0.010177 0.006796 0.93004 0.0027698 0.0027698 0.0076181 0.016016
0.0061322 0.010536 0.0058669 0.0044417 0.95487 0.0018631 0.0018631 0.0037728 0.010656
0.0056722 0.011345 0.0049264 0.0045365 0.95378 0.0018986 0.0018986 0.0041527 0.011791
0.0067627 0.019819 0.0061287 0.0054219 0.93961 0.0022743 0.0022743 0.0050701 0.012642
0.0054129 0.010924 0.004302 0.0040679 0.95943 0.0016977 0.0016977 0.003634 0.0088295
0.005656 0.010884 0.004284 0.0039196 0.96041 0.00165 0.00165 0.0032694 0.0082754
0.0049834 0.010256 0.0042182 0.0037967 0.96231 0.0015984 0.0015984 0.003596 0.0076411
0.0052398 0.011504 0.0041024 0.003848 0.96156 0.00159 0.00159 0.0032118 0.0073548
0.0053929 0.01195 0.0045568 0.004102 0.95812 0.001726 0.001726 0.0036472 0.0087764
0.0069571 0.011308 0.00554 0.0050242 0.94816 0.0020969 0.0020969 0.0046995 0.014114
0.005328 0.0090015 0.0044495 0.0039641 0.96113 0.001665 0.001665 0.0034566 0.009337
0.0054644 0.010318 0.0042464 0.0040194 0.95943 0.0016859 0.0016859 0.0034742 0.0096799
0.0043601 0.0083623 0.0037226 0.003491 0.96581 0.0014703 0.0014703 0.0028857 0.0084235
0.0044722 0.0091065 0.0041247 0.0036033 0.96399 0.0015231 0.0015231 0.0029954 0.0086617
0.0041264 0.0079151 0.0035434 0.0032609 0.96871 0.0013823 0.0013823 0.0031816 0.0064981
0.0043034 0.0074946 0.0037145 0.0035238 0.96613 0.0014756 0.0014756 0.0032827 0.0085953
0.0055839 0.011523 0.004578 0.0041976 0.95741 0.0017678 0.0017678 0.0037503 0.0094168
0.0046946 0.010658 0.0040903 0.0038238 0.96154 0.0016048 0.0016048 0.0034266 0.008554
0.0048126 0.011894 0.0039722 0.0038137 0.96144 0.0015768 0.0015768 0.0033625 0.0075538
0.0051658 0.0084835 0.0039491 0.0035375 0.96574 0.0014933 0.0014933 0.003195 0.0069385
0.0058825 0.012268 0.0046758 0.0042002 0.95713 0.0017752 0.0017752 0.0037996 0.0084984
0.0049031 0.009706 0.0041447 0.0035388 0.96528 0.0014964 0.0014964 0.0031818 0.0062564
0.0051046 0.010648 0.0044434 0.0039536 0.96064 0.0016748 0.0016748 0.0036743 0.0081865
0.0064698 0.011428 0.0053441 0.0047934 0.95103 0.0020174 0.0020174 0.0047068 0.01219
0.0040673 0.008498 0.0034536 0.0031392 0.9695 0.0013325 0.0013325 0.0026913 0.0059831
0.007028 0.013341 0.0053773 0.0050346 0.94842 0.00211 0.00211 0.0047495 0.011827
0.0039877 0.0079911 0.0033582 0.0030835 0.97016 0.0013067 0.0013067 0.0026991 0.0061039
0.0049546 0.011313 0.004345 0.0039409 0.96117 0.0016278 0.0016278 0.0032938 0.0077299
0.0079467 0.038646 0.0069028 0.0063104 0.91734 0.0026485 0.0026485 0.0056592 0.011897
0.019181 0.36886 0.016863 0.015022 0.51988 0.0062968 0.0062968 0.012244 0.035352
0.014007 0.71287 0.013144 0.011955 0.20683 0.0049001 0.0049001 0.0094305 0.021969
0.01492 0.77727 0.012325 0.012522 0.14434 0.0048457 0.0048457 0.0098001 0.01913
0.015884 0.11152 0.013408 0.011629 0.80362 0.0045505 0.0045505 0.0086918 0.02614
0.022271 0.023857 0.0091186 0.0077568 0.90773 0.0032489 0.0032489 0.0068134 0.015955
0.12816 0.041087 0.01902 0.016833 0.72756 0.0082186 0.0082186 0.015838 0.03506
