0.0054452 0.0091991 0.004619 0.0040031 0.96075 0.0016818 0.0016818 0.0038761 0.0087392
0.0058239 0.0096929 0.0046458 0.0041683 0.95871 0.0017507 0.0017507 0.0042694 0.0091839
0.0046658 0.010091 0.0041255 0.0036548 0.96368 0.0015379 0.0015379 0.0032501 0.0074589
0.007032 0.012276 0.0053418 0.0045283 0.95321 0.0019032 0.0019032 0.0042782 0.0095287
0.0059331 0.014291 0.0052731 0.0048176 0.94747 0.002022 0.002022 0.0045014 0.013669
0.0048485 0.0098893 0.0045336 0.0039935 0.95951 0.0016788 0.0016788 0.003525 0.01034
0.0081763 0.014844 0.0073873 0.0061867 0.93168 0.002575 0.002575 0.0070142 0.019559
0.0065499 0.01094 0.0054297 0.0049349 0.94743 0.0020548 0.0020548 0.0042406 0.016361
0.0054006 0.014404 0.0050338 0.0044382 0.95363 0.0018292 0.0018292 0.0037654 0.0096696
0.0069433 0.014276 0.0063864 0.0058334 0.93871 0.002347 0.002347 0.0058249 0.017336
0.0059058 0.013447 0.0054074 0.0047797 0.94889 0.0020006 0.0020006 0.0043123 0.013254
0.005738 0.01405 0.0056809 0.0045515 0.95186 0.001908 0.001908 0.0042134 0.010089
0.0072289 0.014324 0.0076568 0.0060454 0.93485 0.0024416 0.0024416 0.0054263 0.019584
0.0047623 0.0090457 0.0047989 0.0039563 0.96019 0.0016597 0.0016597 0.0037868 0.010143
0.0049109 0.0086949 0.0042739 0.0037802 0.96282 0.0015933 0.0015933 0.0037438 0.008594
0.005129 0.0092028 0.0047423 0.0040761 0.95928 0.0017228 0.0017228 0.0040758 0.01005
0.0044072 0.0071854 0.0042328 0.0035196 0.96588 0.0014852 0.0014852 0.003388 0.008417
0.0058949 0.010654 0.0061899 0.0045581 0.95444 0.0019197 0.0019197 0.004498 0.009922
0.011376 0.013716 0.0077582 0.0068497 0.92375 0.0028733 0.0028733 0.0071226 0.023679
0.0060796 0.0097362 0.006095 0.0045567 0.95424 0.0019261 0.0019261 0.0044217 0.01102
0.0064149 0.011077 0.0061653 0.0047876 0.95219 0.0020101 0.0020101 0.0047627 0.010582
0.0063886 0.0097139 0.0051656 0.0045263 0.95472 0.0019093 0.0019093 0.004629 0.011036
0.0059433 0.009975 0.0050205 0.0043632 0.95615 0.0018559 0.0018559 0.0047509 0.010089
0.0054551 0.0093823 0.0047718 0.0041435 0.95993 0.0017397 0.0017397 0.004452 0.0083892
0.0054808 0.0089092 0.0045132 0.0040497 0.95993 0.0017152 0.0017152 0.0041371 0.0095467
0.0072942 0.014562 0.0063383 0.005447 0.94288 0.0023466 0.0023466 0.0055203 0.013264
0.0058635 0.0094997 0.0053231 0.0044252 0.95601 0.0018621 0.0018621 0.004344 0.010813
0.0073609 0.014891 0.0062743 0.0054894 0.94047 0.0023103 0.0023103 0.0050723 0.015819
0.012705 0.025791 0.010357 0.0081788 0.9058 0.0034508 0.0034508 0.0079486 0.022317
0.02004 0.063455 0.016475 0.013743 0.81243 0.0057003 0.0057003 0.01383 0.048624
0.0067852 0.025392 0.0060885 0.0051342 0.93836 0.0021563 0.0021563 0.0043113 0.0096187
0.0066678 0.023469 0.0066366 0.0051994 0.93829 0.0021931 0.0021931 0.0050573 0.010293
0.0054905 0.017918 0.0051078 0.0044559 0.95114 0.001957 0.001957 0.0037831 0.0081903
0.0080811 0.026412 0.0075412 0.0069934 0.9244 0.0037317 0.0037317 0.0065434 0.012561
0.015648 0.046506 0.01633 0.01425 0.8422 0.014384 0.014384 0.016983 0.01932
0.020239 0.057042 0.021954 0.017443 0.80135 0.0177 0.0177 0.020167 0.026408
0.19039 0.039608 0.035776 0.030715 0.56038 0.029407 0.029407 0.032605 0.05171
0.58996 0.037283 0.033146 0.028377 0.15396 0.028457 0.028457 0.034949 0.065414
0.12166 0.032689 0.015718 0.01431 0.75697 0.0060201 0.0060201 0.013175 0.033436
0.016056 0.016104 0.0087631 0.0072565 0.91918 0.0030564 0.0030564 0.0061059 0.020422
0.0097651 0.01421 0.0066685 0.0057006 0.94113 0.0023775 0.0023775 0.0051296 0.012638
0.0078101 0.014709 0.0059837 0.0053204 0.94341 0.0022383 0.0022383 0.004817 0.013469
0.0053942 0.013857 0.0054741 0.004357 0.95392 0.0018574 0.0018574 0.0046164 0.0086673
0.013342 0.071211 0.01307 0.010836 0.84541 0.0045298 0.0045298 0.011342 0.025725
0.016749 0.045121 0.016364 0.012293 0.85189 0.0049308 0.0049308 0.011902 0.035818
0.0054864 0.01358 0.0052863 0.0045337 0.95164 0.0019048 0.0019048 0.0042135 0.011448
0.012881 0.026414 0.014059 0.0096821 0.88326 0.0040798 0.0040798 0.010714 0.034832
0.0057169 0.010468 0.0050187 0.0042277 0.95751 0.0017879 0.0017879 0.0040475 0.0094402
0.0073717 0.012385 0.0064802 0.0050678 0.94821 0.0021226 0.0021226 0.0050133 0.011228
0.012324 0.015401 0.0081143 0.0067133 0.92834 0.0028325 0.0028325 0.0067122 0.016731
0.0075041 0.0084271 0.0048506 0.0043151 0.95731 0.0018176 0.0018176 0.0043059 0.0096517
0.0070319 0.010303 0.0051007 0.0048135 0.95084 0.0020272 0.0020272 0.0052107 0.01265
0.0057256 0.010209 0.0059269 0.0046982 0.95098 0.0019857 0.0019857 0.0047856 0.013702
