0.012018 0.033756 0.010046 0.0093204 0.88651 0.0037503 0.0037503 0.0091739 0.031673
0.0053085 0.010599 0.0050903 0.0043037 0.95613 0.0018085 0.0018085 0.0044905 0.010457
0.0052617 0.0082964 0.0044182 0.0039451 0.96121 0.0016561 0.0016561 0.0040866 0.0094692
0.023171 0.016792 0.010273 0.0085755 0.89977 0.0036044 0.0036044 0.0083762 0.025833
0.021018 0.013254 0.0083622 0.0065655 0.92441 0.0027683 0.0027683 0.0057482 0.015104
0.0093365 0.010737 0.0061422 0.0054231 0.94149 0.0022913 0.0022913 0.0051622 0.017129
0.011601 0.014786 0.0067713 0.0060609 0.93169 0.0025694 0.0025694 0.0051427 0.018813
0.0082555 0.019082 0.0075622 0.0065765 0.91922 0.0027869 0.0027869 0.0061673 0.027559
0.0077055 0.016081 0.0072975 0.006091 0.92612 0.0025778 0.0025778 0.0053574 0.026193
0.0059558 0.01395 0.0053769 0.0047034 0.94637 0.0019998 0.0019998 0.0040958 0.015544
0.016573 0.07337 0.013857 0.012434 0.80228 0.0052508 0.0052508 0.010869 0.060112
0.040417 0.07456 0.020723 0.017715 0.7309 0.0073277 0.0073277 0.015353 0.08568
0.021429 0.11271 0.019219 0.016244 0.7215 0.0068447 0.0068447 0.014238 0.080975
0.014828 0.059277 0.014421 0.011892 0.82955 0.0049868 0.0049868 0.010496 0.049558
0.026601 0.26977 0.025008 0.020436 0.49602 0.0086558 0.0086558 0.017972 0.12688
0.028313 0.15529 0.027417 0.026614 0.55125 0.0093394 0.0093394 0.022836 0.1696
0.025699 0.18268 0.029564 0.019679 0.56769 0.0083692 0.0083692 0.016005 0.14194
0.028763 0.31913 0.028779 0.023011 0.43541 0.0092866 0.0092866 0.021525 0.12481
0.029529 0.40206 0.027184 0.021326 0.35512 0.0089557 0.0089557 0.01874 0.12813
0.021239 0.11689 0.021072 0.016305 0.72177 0.006842 0.006842 0.017926 0.071116
0.023944 0.28218 0.021227 0.018582 0.5307 0.0078472 0.0078472 0.017068 0.090606
0.026884 0.26973 0.025135 0.021082 0.49474 0.0086615 0.0086615 0.020417 0.12469
0.020761 0.15134 0.019975 0.015595 0.70755 0.0065661 0.0065661 0.013871 0.057771
0.014801 0.79966 0.012256 0.0132 0.10723 0.0047153 0.0047153 0.009372 0.034055
0.007119 0.92245 0.0063793 0.0060112 0.036686 0.0025655 0.0025655 0.0050872 0.011132
0.0095009 0.89178 0.0087674 0.0082135 0.053992 0.0036873 0.0036873 0.0068349 0.013533
0.018158 0.70918 0.017465 0.018546 0.16545 0.0096323 0.0096323 0.014741 0.037198
0.018548 0.15228 0.019101 0.017548 0.71899 0.010384 0.010384 0.015429 0.037337
0.041622 0.068069 0.025974 0.024216 0.70687 0.023893 0.023893 0.026319 0.059139
0.11268 0.06072 0.032816 0.031826 0.56419 0.03161 0.03161 0.042203 0.092345
