0.0091036 0.016495 0.010934 0.0068131 0.9282 0.0028402 0.0028402 0.0082232 0.014547
0.010173 0.01341 0.0076067 0.0058208 0.93956 0.0024342 0.0024342 0.0060132 0.012545
0.011935 0.017626 0.019182 0.0081646 0.90861 0.0034476 0.0034476 0.0092047 0.018383
0.0094863 0.016605 0.010063 0.0063436 0.93327 0.0026489 0.0026489 0.0066283 0.012308
0.00938 0.019641 0.0068282 0.0061419 0.93327 0.0025438 0.0025438 0.0060928 0.013559
0.0083814 0.023368 0.0075666 0.007506 0.92705 0.0027413 0.0027413 0.0068353 0.013806
0.0067736 0.01442 0.0054943 0.0049264 0.94758 0.0020628 0.0020628 0.0046385 0.012043
0.0049628 0.0084916 0.0041813 0.0038681 0.96236 0.0016224 0.0016224 0.0039256 0.008968
0.0081649 0.014206 0.0064984 0.0059861 0.93266 0.002502 0.002502 0.0058307 0.02165
0.0051132 0.0091291 0.004413 0.004044 0.9609 0.001683 0.001683 0.0039954 0.009038
0.0084798 0.015641 0.0063252 0.0057479 0.93653 0.0024191 0.0024191 0.0053244 0.017109
0.0046758 0.0078106 0.0039577 0.0037034 0.96405 0.0015455 0.0015455 0.0033595 0.0093529
0.0071763 0.0124 0.0069082 0.0054441 0.94322 0.0022719 0.0022719 0.005339 0.014973
0.0091055 0.018138 0.0081592 0.0064551 0.92785 0.0027009 0.0027009 0.0059143 0.018976
0.007168 0.013642 0.0071209 0.005599 0.94028 0.0023274 0.0023274 0.0052953 0.016244
0.0090976 0.01613 0.0072541 0.0074522 0.92821 0.0027129 0.0027129 0.0061325 0.020302
0.0060592 0.01142 0.0047617 0.0042821 0.95611 0.0018039 0.0018039 0.0038479 0.0099094
0.0054215 0.012023 0.004802 0.0042922 0.95447 0.0018197 0.0018197 0.0039914 0.011365
0.011909 0.076421 0.010381 0.0097315 0.8499 0.00402 0.00402 0.0099632 0.023651
0.010848 0.035191 0.0084128 0.0079286 0.90161 0.0032428 0.0032428 0.0068302 0.022696
0.017432 0.083877 0.014434 0.013431 0.78753 0.0055237 0.0055237 0.012499 0.059747
0.014672 0.095563 0.01312 0.011546 0.81384 0.0046714 0.0046714 0.01081 0.031108
0.021806 0.12525 0.017303 0.016384 0.73171 0.0064499 0.0064499 0.016733 0.057915
